<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2026.06.25	12:58:00	3989.72	3990.58	3989.24	3989.48	181	0	24
2026.06.25	12:59:00	3989.50	3989.81	3987.53	3988.20	206	0	26
2026.06.25	13:00:00	3988.18	3989.21	3987.38	3988.53	219	0	24
2026.06.25	13:01:00	3988.52	3988.85	3987.98	3988.19	157	0	24
2026.06.25	13:02:00	3988.18	3988.44	3987.49	3987.71	166	0	26
2026.06.25	13:03:00	3987.70	3987.70	3985.38	3985.82	263	0	24
2026.06.25	13:04:00	3985.90	3986.62	3985.40	3986.44	227	0	25
2026.06.25	13:05:00	3986.43	3987.09	3985.94	3987.00	185	0	24
2026.06.25	13:06:00	3987.01	3987.42	3985.95	3986.96	252	0	24
2026.06.25	13:07:00	3986.88	3987.44	3986.02	3987.11	184	0	24
2026.06.25	13:08:00	3987.09	3987.86	3986.50	3987.80	192	0	24
2026.06.25	13:09:00	3987.81	3987.85	3986.46	3986.48	135	0	24
2026.06.25	13:10:00	3986.55	3988.17	3984.75	3984.77	314	0	24
2026.06.25	13:11:00	3984.75	3985.71	3984.04	3985.04	248	0	24
2026.06.25	13:12:00	3985.07	3985.19	3983.64	3984.97	253	0	24
2026.06.25	13:13:00	3984.96	3985.64	3984.26	3984.27	232	0	24
2026.06.25	13:14:00	3984.29	3984.51	3983.61	3984.37	181	0	24
2026.06.25	13:15:00	3984.38	3984.47	3983.22	3983.60	267	0	24
2026.06.25	13:16:00	3983.63	3986.52	3983.20	3985.92	202	0	24
2026.06.25	13:17:00	3985.90	3985.90	3983.94	3984.21	261	0	24
2026.06.25	13:18:00	3984.23	3987.07	3984.21	3987.04	295	0	24
2026.06.25	13:19:00	3987.01	3987.05	3984.05	3984.35	215	0	24
2026.06.25	13:20:00	3984.34	3984.48	3983.72	3984.11	257	0	24
2026.06.25	13:21:00	3984.10	3984.73	3983.62	3984.43	198	0	24
2026.06.25	13:22:00	3984.40	3984.87	3983.86	3984.52	140	0	24
2026.06.25	13:23:00	3984.58	3985.88	3984.58	3985.53	195	0	24
2026.06.25	13:24:00	3985.53	3986.50	3985.11	3985.41	185	0	24
2026.06.25	13:25:00	3985.36	3987.67	3985.35	3987.46	203	0	26
2026.06.25	13:26:00	3987.45	3987.64	3986.10	3986.10	169	0	26
2026.06.25	13:27:00	3986.09	3986.66	3985.43	3986.37	156	0	24
2026.06.25	13:28:00	3986.43	3987.33	3985.89	3987.05	227	0	24
2026.06.25	13:29:00	3987.04	3989.28	3987.04	3989.14	169	0	25
2026.06.25	13:30:00	3989.13	3989.34	3986.83	3987.36	246	0	24
2026.06.25	13:31:00	3987.36	3987.36	3984.96	3985.28	265	0	24
2026.06.25	13:32:00	3985.30	3986.07	3984.69	3985.54	218	0	24
2026.06.25	13:33:00	3985.53	3987.13	3985.06	3987.02	272	0	24
2026.06.25	13:34:00	3987.03	3987.92	3986.67	3986.68	229	0	24
2026.06.25	13:35:00	3986.64	3987.78	3986.20	3986.44	199	0	24
2026.06.25	13:36:00	3986.44	3988.42	3986.11	3988.39	203	0	24
2026.06.25	13:37:00	3988.38	3988.56	3986.89	3987.17	229	0	24
2026.06.25	13:38:00	3987.15	3987.83	3986.29	3986.29	245	0	24
2026.06.25	13:39:00	3986.27	3987.82	3986.27	3987.70	244	0	25
2026.06.25	13:40:00	3987.69	3987.87	3986.32	3986.32	282	0	26
2026.06.25	13:41:00	3986.34	3986.85	3984.87	3985.57	238	0	24
2026.06.25	13:42:00	3985.59	3986.04	3984.80	3985.06	244	0	24
2026.06.25	13:43:00	3985.04	3986.32	3984.90	3984.94	155	0	24
2026.06.25	13:44:00	3985.20	3985.86	3985.20	3985.59	206	0	24
2026.06.25	13:45:00	3985.53	3985.60	3982.47	3983.39	267	0	24
2026.06.25	13:46:00	3983.38	3983.81	3982.77	3983.66	186	0	26
2026.06.25	13:47:00	3983.62	3983.71	3982.59	3982.60	201	0	26
2026.06.25	13:48:00	3982.59	3983.28	3982.36	3982.88	128	0	24
2026.06.25	13:49:00	3982.87	3984.58	3982.68	3984.36	192	0	25
2026.06.25	13:50:00	3984.31	3985.43	3984.00	3984.45	281	0	26
2026.06.25	13:51:00	3984.46	3985.33	3984.46	3985.10	217	0	25
2026.06.25	13:52:00	3985.11	3985.72	3982.59	3982.90	252	0	24
2026.06.25	13:53:00	3982.92	3983.27	3982.02	3983.20	257	0	24
2026.06.25	13:54:00	3983.21	3983.44	3982.28	3982.58	210	0	24
2026.06.25	13:55:00	3982.62	3982.92	3981.91	3982.65	229	0	24
2026.06.25	13:56:00	3982.71	3983.88	3982.45	3983.41	178	0	24
2026.06.25	13:57:00	3983.42	3983.51	3981.36	3982.30	103	0	24
2026.06.25	13:58:00	3982.26	3982.89	3982.00	3982.89	80	0	24
2026.06.25	13:59:00	3982.89	3984.38	3982.39	3984.25	174	0	24
2026.06.25	14:00:00	3984.23	3985.33	3983.23	3984.98	383	0	24
2026.06.25	14:01:00	3984.99	3986.11	3982.42	3982.58	272	0	24
2026.06.25	14:02:00	3982.47	3983.39	3981.98	3983.21	290	0	27
2026.06.25	14:03:00	3983.18	3984.17	3983.04	3983.56	246	0	24
2026.06.25	14:04:00	3983.59	3984.72	3982.77	3984.70	213	0	26
2026.06.25	14:05:00	3984.50	3984.81	3982.98	3983.27	292	0	24
2026.06.25	14:06:00	3983.23	3985.15	3983.21	3984.84	263	0	24
2026.06.25	14:07:00	3984.80	3985.44	3984.25	3985.39	152	0	26
2026.06.25	14:08:00	3985.40	3985.93	3984.54	3984.95	246	0	24
2026.06.25	14:09:00	3984.95	3984.95	3983.46	3984.40	201	0	24
2026.06.25	14:10:00	3984.40	3984.41	3983.43	3984.02	199	0	24
2026.06.25	14:11:00	3984.02	3985.84	3983.78	3984.60	188	0	24
2026.06.25	14:12:00	3984.61	3984.95	3983.20	3983.20	133	0	24
2026.06.25	14:13:00	3983.19	3983.87	3982.58	3982.58	238	0	24
2026.06.25	14:14:00	3982.52	3983.41	3982.23	3983.27	263	0	25
2026.06.25	14:15:00	3983.23	3983.23	3981.31	3982.17	284	0	24
2026.06.25	14:16:00	3982.16	3982.39	3979.04	3979.07	278	0	24
2026.06.25	14:17:00	3979.17	3979.21	3976.05	3977.66	319	0	24
2026.06.25	14:18:00	3977.63	3981.89	3977.63	3981.89	275	0	24
2026.06.25	14:19:00	3981.87	3983.13	3981.32	3981.49	262	0	24
2026.06.25	14:20:00	3981.55	3982.34	3981.04	3981.54	189	0	24
2026.06.25	14:21:00	3981.52	3982.68	3981.20	3982.17	212	0	24
2026.06.25	14:22:00	3982.14	3982.59	3981.01	3981.80	259	0	24
2026.06.25	14:23:00	3981.82	3981.96	3979.82	3980.25	238	0	24
2026.06.25	14:24:00	3980.25	3981.49	3980.20	3980.26	219	0	24
2026.06.25	14:25:00	3980.27	3980.77	3979.85	3980.39	219	0	26
2026.06.25	14:26:00	3980.40	3980.52	3979.33	3980.00	220	0	24
2026.06.25	14:27:00	3980.02	3980.07	3976.95	3976.97	199	0	24
2026.06.25	14:28:00	3976.98	3978.79	3976.98	3978.44	308	0	24
2026.06.25	14:29:00	3978.43	3978.63	3977.12	3977.17	242	0	25
2026.06.25	14:30:00	3977.16	3978.63	3976.57	3977.85	278	0	24
2026.06.25	14:31:00	3977.89	3981.29	3977.89	3980.92	276	0	26
2026.06.25	14:32:00	3980.93	3981.47	3978.52	3978.67	196	0	26
2026.06.25	14:33:00	3978.66	3979.49	3978.51	3979.27	154	0	26
2026.06.25	14:34:00	3979.20	3979.20	3976.57	3977.18	222	0	24
2026.06.25	14:35:00	3977.15	3977.62	3974.93	3975.13	209	0	24
2026.06.25	14:36:00	3975.30	3976.41	3973.66	3973.68	220	0	24
2026.06.25	14:37:00	3973.72	3977.66	3973.67	3977.64	310	0	24
2026.06.25	14:38:00	3977.63	3978.43	3976.91	3977.93	251	0	26
2026.06.25	14:39:00	3977.89	3982.58	3977.83	3982.42	274	0	24
2026.06.25	14:40:00	3982.46	3984.54	3982.21	3984.30	272	0	24
2026.06.25	14:41:00	3984.21	3984.60	3983.36	3984.60	159	0	24
2026.06.25	14:42:00	3984.52	3985.53	3984.24	3985.17	165	0	24
2026.06.25	14:43:00	3985.22	3985.87	3984.63	3985.30	169	0	24
2026.06.25	14:44:00	3985.31	3986.18	3984.75	3984.75	188	0	24
2026.06.25	14:45:00	3984.75	3987.79	3984.72	3987.30	190	0	24
2026.06.25	14:46:00	3987.28	3987.70	3984.72	3984.97	193	0	24
2026.06.25	14:47:00	3985.14	3986.42	3985.07	3986.35	179	0	24
2026.06.25	14:48:00	3986.40	3986.48	3984.30	3984.88	177	0	24
2026.06.25	14:49:00	3984.83	3985.86	3984.75	3985.65	179	0	24
2026.06.25	14:50:00	3985.63	3986.45	3983.56	3983.56	241	0	24
2026.06.25	14:51:00	3983.51	3985.71	3982.20	3984.70	250	0	24
2026.06.25	14:52:00	3984.69	3985.89	3982.70	3982.70	301	0	24
2026.06.25	14:53:00	3982.67	3983.37	3982.00	3983.37	215	0	24
2026.06.25	14:54:00	3983.31	3984.67	3982.54	3982.56	192	0	24
2026.06.25	14:55:00	3982.47	3982.47	3980.82	3981.16	222	0	24
2026.06.25	14:56:00	3981.20	3981.51	3980.36	3981.41	229	0	24
2026.06.25	14:57:00	3981.77	3982.28	3981.05	3981.13	187	0	24
2026.06.25	14:58:00	3981.11	3981.24	3979.33	3980.93	276	0	26
2026.06.25	14:59:00	3980.91	3981.14	3979.86	3979.97	236	0	24
2026.06.25	15:00:00	3980.01	3984.11	3980.01	3983.10	348	0	24
2026.06.25	15:01:00	3983.16	3984.62	3982.25	3984.62	243	0	24
2026.06.25	15:02:00	3984.60	3984.60	3982.38	3982.39	298	0	24
2026.06.25	15:03:00	3982.38	3982.74	3980.64	3980.94	242	0	26
2026.06.25	15:04:00	3980.96	3983.06	3980.87	3982.68	240	0	24
2026.06.25	15:05:00	3982.62	3983.49	3981.75	3983.14	233	0	24
2026.06.25	15:06:00	3983.15	3983.48	3982.04	3982.04	216	0	24
2026.06.25	15:07:00	3982.05	3983.30	3981.04	3982.86	245	0	24
2026.06.25	15:08:00	3982.85	3982.85	3979.62	3981.31	260	0	25
2026.06.25	15:09:00	3981.27	3983.24	3981.17	3983.09	318	0	24
2026.06.25	15:10:00	3983.05	3983.05	3980.56	3981.33	358	0	26
2026.06.25	15:11:00	3981.32	3983.11	3980.12	3982.57	307	0	26
2026.06.25	15:12:00	3982.54	3983.67	3981.14	3982.19	317	0	24
2026.06.25	15:13:00	3982.20	3982.35	3980.81	3980.85	315	0	24
2026.06.25	15:14:00	3980.86	3982.90	3980.49	3982.62	314	0	24
2026.06.25	15:15:00	3982.38	3982.81	3981.32	3982.24	182	0	24
2026.06.25	15:16:00	3982.06	3983.73	3981.68	3982.91	192	0	26
2026.06.25	15:17:00	3982.92	3982.92	3979.99	3980.96	250	0	24
2026.06.25	15:18:00	3980.94	3985.30	3980.59	3985.26	310	0	24
2026.06.25	15:19:00	3985.22	3986.06	3983.04	3983.04	237	0	24
2026.06.25	15:20:00	3983.09	3983.29	3980.01	3980.15	299	0	24
2026.06.25	15:21:00	3980.16	3980.78	3979.12	3979.55	223	0	24
2026.06.25	15:22:00	3979.55	3981.68	3979.17	3981.10	399	0	25
2026.06.25	15:23:00	3981.05	3981.18	3979.05	3979.54	321	0	24
2026.06.25	15:24:00	3979.53	3980.62	3978.99	3980.26	300	0	24
2026.06.25	15:25:00	3980.29	3982.16	3979.25	3981.75	343	0	24
2026.06.25	15:26:00	3981.78	3981.95	3979.00	3979.63	316	0	24
2026.06.25	15:27:00	3979.64	3982.22	3979.10	3982.19	285	0	24
2026.06.25	15:28:00	3982.02	3984.84	3979.34	3984.84	263	0	24
2026.06.25	15:29:00	3984.85	3986.06	3983.58	3984.43	333	0	24
2026.06.25	15:30:00	3983.93	4012.01	3983.33	4008.38	575	0	24
2026.06.25	15:31:00	4008.22	4008.22	3995.47	3995.83	595	0	24
2026.06.25	15:32:00	3995.74	4000.71	3995.74	3999.17	561	0	26
2026.06.25	15:33:00	3999.16	3999.16	3995.44	3996.05	481	0	24
2026.06.25	15:34:00	3996.49	3997.59	3993.69	3995.00	492	0	24
2026.06.25	15:35:00	3995.03	3995.12	3989.19	3990.68	483	0	24
2026.06.25	15:36:00	3990.77	4003.25	3990.66	4002.48	529	0	24
2026.06.25	15:37:00	4002.67	4007.25	4002.43	4007.25	533	0	24
2026.06.25	15:38:00	4007.26	4007.26	4000.65	4001.89	519	0	24
2026.06.25	15:39:00	4002.07	4003.74	3996.76	3997.87	499	0	24
2026.06.25	15:40:00	3997.90	3998.74	3991.96	3993.70	483	0	24
2026.06.25	15:41:00	3993.73	3996.71	3992.32	3996.08	444	0	24
2026.06.25	15:42:00	3996.07	4004.83	3995.62	4003.12	489	0	26
2026.06.25	15:43:00	4002.96	4005.02	3999.14	4003.76	463	0	27
2026.06.25	15:44:00	4003.75	4006.70	4001.72	4005.52	496	0	25
2026.06.25	15:45:00	4005.49	4008.21	4003.48	4007.59	482	0	24
2026.06.25	15:46:00	4007.56	4011.52	4006.20	4009.33	490	0	24
2026.06.25	15:47:00	4009.26	4014.43	4007.71	4013.69	504	0	26
2026.06.25	15:48:00	4013.65	4018.16	4012.86	4016.68	532	0	24
2026.06.25	15:49:00	4016.67	4016.78	4011.56	4014.13	507	0	24
2026.06.25	15:50:00	4014.22	4014.94	4011.08	4014.11	471	0	24
2026.06.25	15:51:00	4014.09	4015.22	4011.39	4013.56	395	0	24
2026.06.25	15:52:00	4013.59	4015.60	4012.80	4014.08	402	0	24
2026.06.25	15:53:00	4014.08	4019.00	4013.84	4015.24	417	0	24
2026.06.25	15:54:00	4015.22	4016.37	4014.32	4015.99	348	0	24
2026.06.25	15:55:00	4015.97	4016.61	4013.02	4014.43	429	0	24
2026.06.25	15:56:00	4014.48	4015.13	4013.13	4013.13	375	0	24
2026.06.25	15:57:00	4012.87	4013.60	4011.58	4011.67	339	0	24
2026.06.25	15:58:00	4011.65	4011.97	4008.54	4009.97	345	0	24
2026.06.25	15:59:00	4009.97	4013.00	4009.84	4012.29	406	0	24
2026.06.25	16:00:00	4012.51	4024.92	4012.05	4021.83	581	0	24
2026.06.25	16:01:00	4021.87	4028.98	4020.52	4027.88	540	0	24
2026.06.25	16:02:00	4027.82	4033.97	4027.82	4033.30	544	0	24
2026.06.25	16:03:00	4033.31	4033.52	4027.77	4030.89	518	0	24
2026.06.25	16:04:00	4030.96	4033.89	4029.04	4029.09	481	0	24
2026.06.25	16:05:00	4029.16	4029.59	4024.15	4026.23	506	0	24
2026.06.25	16:06:00	4026.21	4029.08	4025.50	4027.83	478	0	24
2026.06.25	16:07:00	4027.86	4032.13	4026.42	4031.29	477	0	24
2026.06.25	16:08:00	4031.30	4033.05	4030.21	4032.24	435	0	24
2026.06.25	16:09:00	4032.25	4033.54	4028.63	4029.58	450	0	24
2026.06.25	16:10:00	4029.71	4031.15	4025.58	4028.21	478	0	24
2026.06.25	16:11:00	4028.24	4032.30	4027.52	4031.25	426	0	24
2026.06.25	16:12:00	4031.19	4033.39	4029.10	4030.34	406	0	24
2026.06.25	16:13:00	4030.32	4033.69	4029.58	4032.49	420	0	24
2026.06.25	16:14:00	4032.47	4032.82	4030.21	4030.90	421	0	24
2026.06.25	16:15:00	4030.85	4031.11	4026.52	4029.86	429	0	24
2026.06.25	16:16:00	4029.87	4031.50	4027.02	4027.13	348	0	26
2026.06.25	16:17:00	4026.86	4027.70	4024.77	4025.77	439	0	24
2026.06.25	16:18:00	4025.80	4026.13	4023.30	4023.55	432	0	24
2026.06.25	16:19:00	4023.61	4024.31	4020.79	4023.10	450	0	24
2026.06.25	16:20:00	4023.17	4028.01	4022.85	4027.67	437	0	24
2026.06.25	16:21:00	4027.68	4029.35	4026.94	4028.15	429	0	24
2026.06.25	16:22:00	4028.15	4030.05	4027.13	4027.48	353	0	24
2026.06.25	16:23:00	4027.48	4029.30	4025.67	4025.67	348	0	24
2026.06.25	16:24:00	4025.60	4026.43	4020.55	4022.18	440	0	24
2026.06.25	16:25:00	4022.05	4024.26	4021.23	4022.51	390	0	24
2026.06.25	16:26:00	4022.47	4024.21	4020.65	4020.91	380	0	24
2026.06.25	16:27:00	4021.10	4021.49	4018.73	4019.97	420	0	24
2026.06.25	16:28:00	4019.96	4021.31	4018.87	4020.06	387	0	24
2026.06.25	16:29:00	4020.17	4022.82	4019.83	4022.07	405	0	24
2026.06.25	16:30:00	4022.06	4028.53	4021.89	4024.28	553	0	24
2026.06.25	16:31:00	4024.25	4024.26	4018.50	4019.02	510	0	24
2026.06.25	16:32:00	4019.00	4019.00	4014.94	4016.57	463	0	24
2026.06.25	16:33:00	4016.59	4018.69	4013.86	4015.07	506	0	24
2026.06.25	16:34:00	4015.05	4015.83	4013.41	4013.85	509	0	24
2026.06.25	16:35:00	4013.83	4017.70	4012.57	4017.69	539	0	24
2026.06.25	16:36:00	4018.11	4025.64	4017.83	4025.48	532	0	24
2026.06.25	16:37:00	4025.64	4026.81	4022.15	4025.15	533	0	24
2026.06.25	16:38:00	4025.13	4025.73	4019.58	4021.02	445	0	24
2026.06.25	16:39:00	4020.96	4026.51	4020.74	4023.68	474	0	24
2026.06.25	16:40:00	4023.89	4023.89	4017.52	4018.45	554	0	24
2026.06.25	16:41:00	4018.46	4021.80	4017.38	4020.49	494	0	24
2026.06.25	16:42:00	4020.51	4021.36	4016.15	4018.78	502	0	24
2026.06.25	16:43:00	4018.82	4019.17	4014.97	4015.93	571	0	24
2026.06.25	16:44:00	4016.00	4017.99	4010.88	4011.79	515	0	24
2026.06.25	16:45:00	4011.92	4014.92	4009.79	4010.60	528	0	24
2026.06.25	16:46:00	4010.61	4010.77	4007.98	4010.02	567	0	24
2026.06.25	16:47:00	4010.12	4012.59	4008.67	4009.34	579	0	26
2026.06.25	16:48:00	4009.34	4016.01	4009.11	4012.90	591	0	24
2026.06.25	16:49:00	4012.96	4013.82	4011.53	4013.43	575	0	26
2026.06.25	16:50:00	4013.44	4017.63	4013.31	4017.26	572	0	24
2026.06.25	16:51:00	4017.27	4019.09	4015.99	4016.94	510	0	24
2026.06.25	16:52:00	4017.01	4017.37	4009.44	4010.63	552	0	25
2026.06.25	16:53:00	4010.57	4012.21	4008.43	4009.44	520	0	24
2026.06.25	16:54:00	4009.81	4011.26	4007.14	4008.20	535	0	24
2026.06.25	16:55:00	4008.15	4010.00	4002.27	4004.18	539	0	24
2026.06.25	16:56:00	4004.24	4006.21	4001.66	4002.20	574	0	24
2026.06.25	16:57:00	4002.14	4007.74	4000.92	4006.63	566	0	24
2026.06.25	16:58:00	4006.65	4006.95	4002.45	4003.33	543	0	24
2026.06.25	16:59:00	4003.40	4004.52	4001.07	4002.19	512	0	24
2026.06.25	17:00:00	4002.21	4006.55	3999.14	4001.65	550	0	24
2026.06.25	17:01:00	4001.63	4007.59	4001.24	4005.48	580	0	24
2026.06.25	17:02:00	4005.52	4008.59	4004.28	4007.47	559	0	24
2026.06.25	17:03:00	4007.48	4018.39	4007.07	4015.63	534	0	24
2026.06.25	17:04:00	4015.71	4017.49	4012.51	4014.65	542	0	24
2026.06.25	17:05:00	4014.72	4019.52	4014.47	4017.20	542	0	24
2026.06.25	17:06:00	4017.11	4021.30	4016.84	4019.27	545	0	24
2026.06.25	17:07:00	4019.27	4020.72	4015.18	4017.17	527	0	24
2026.06.25	17:08:00	4017.24	4017.46	4010.31	4015.34	510	0	24
2026.06.25	17:09:00	4015.49	4021.72	4015.41	4016.90	503	0	24
2026.06.25	17:10:00	4016.91	4019.83	4016.53	4016.97	465	0	24
2026.06.25	17:11:00	4016.89	4016.97	4013.43	4016.80	487	0	24
2026.06.25	17:12:00	4016.86	4018.59	4014.82	4016.04	480	0	24
2026.06.25	17:13:00	4015.99	4017.14	4014.11	4016.15	494	0	24
2026.06.25	17:14:00	4016.13	4016.55	4013.82	4016.53	501	0	24
2026.06.25	17:15:00	4016.48	4019.89	4016.20	4016.93	521	0	24
2026.06.25	17:16:00	4017.02	4017.35	4014.97	4017.18	420	0	24
2026.06.25	17:17:00	4017.13	4018.66	4015.08	4018.63	503	0	24
2026.06.25	17:18:00	4018.57	4021.09	4017.87	4017.88	468	0	24
2026.06.25	17:19:00	4017.88	4018.62	4013.83	4017.95	536	0	24
2026.06.25	17:20:00	4017.92	4021.57	4017.68	4018.59	561	0	24
2026.06.25	17:21:00	4018.64	4022.38	4017.75	4021.43	520	0	24
2026.06.25	17:22:00	4021.40	4021.44	4016.67	4016.67	471	0	24
2026.06.25	17:23:00	4016.69	4017.67	4014.86	4017.51	532	0	24
2026.06.25	17:24:00	4017.52	4017.57	4012.71	4014.29	561	0	24
2026.06.25	17:25:00	4014.37	4015.50	4012.76	4014.17	522	0	26
2026.06.25	17:26:00	4014.24	4019.75	4014.03	4019.48	477	0	26
2026.06.25	17:27:00	4019.45	4024.31	4019.05	4022.84	498	0	24
2026.06.25	17:28:00	4022.85	4028.19	4022.30	4026.65	526	0	24
2026.06.25	17:29:00	4026.68	4028.35	4024.13	4026.60	490	0	24
2026.06.25	17:30:00	4026.63	4027.85	4023.35	4024.05	556	0	24
2026.06.25	17:31:00	4024.05	4026.08	4022.15	4025.63	554	0	24
2026.06.25	17:32:00	4025.57	4028.39	4023.47	4026.76	483	0	24
2026.06.25	17:33:00	4026.75	4028.31	4024.89	4025.89	447	0	24
2026.06.25	17:34:00	4025.94	4026.48	4024.60	4025.50	413	0	24
2026.06.25	17:35:00	4025.49	4026.90	4021.59	4023.38	452	0	24
2026.06.25	17:36:00	4023.27	4023.31	4021.16	4021.85	477	0	24
2026.06.25	17:37:00	4021.84	4022.13	4016.37	4017.77	497	0	24
2026.06.25	17:38:00	4017.74	4019.73	4017.44	4017.74	451	0	24
2026.06.25	17:39:00	4017.72	4019.66	4016.94	4017.61	440	0	24
2026.06.25	17:40:00	4017.51	4019.52	4016.03	4017.98	434	0	24
2026.06.25	17:41:00	4017.89	4019.63	4017.07	4017.94	460	0	24
2026.06.25	17:42:00	4017.95	4019.40	4016.71	4019.40	394	0	25
2026.06.25	17:43:00	4019.40	4019.77	4016.84	4017.83	411	0	26
2026.06.25	17:44:00	4017.80	4020.30	4016.22	4019.75	450	0	24
2026.06.25	17:45:00	4019.77	4020.80	4018.50	4019.82	479	0	27
2026.06.25	17:46:00	4019.80	4020.25	4015.65	4015.66	456	0	24
2026.06.25	17:47:00	4015.56	4016.67	4014.43	4016.11	389	0	24
2026.06.25	17:48:00	4016.12	4017.65	4015.41	4017.51	476	0	25
2026.06.25	17:49:00	4017.52	4017.93	4015.86	4016.36	430	0	24
2026.06.25	17:50:00	4016.36	4017.66	4014.51	4015.00	401	0	24
2026.06.25	17:51:00	4015.01	4020.09	4015.01	4019.31	406	0	24
2026.06.25	17:52:00	4019.32	4019.56	4018.23	4019.12	343	0	24
2026.06.25	17:53:00	4019.11	4019.21	4013.14	4014.18	416	0	24
2026.06.25	17:54:00	4014.20	4018.78	4014.16	4017.30	445	0	24
2026.06.25	17:55:00	4017.30	4017.55	4015.17	4016.22	400	0	24
2026.06.25	17:56:00	4016.21	4016.70	4014.37	4015.39	442	0	24
2026.06.25	17:57:00	4015.41	4015.55	4011.19	4011.86	450	0	24
2026.06.25	17:58:00	4011.70	4015.07	4011.46	4013.28	365	0	24
2026.06.25	17:59:00	4013.17	4014.02	4011.79	4011.89	408	0	24
2026.06.25	18:00:00	4011.90	4013.14	4010.94	4011.98	405	0	24
2026.06.25	18:01:00	4012.00	4012.12	4010.45	4010.60	359	0	24
2026.06.25	18:02:00	4010.57	4012.78	4009.86	4012.77	404	0	24
2026.06.25	18:03:00	4012.78	4012.78	4010.06	4011.34	370	0	24
2026.06.25	18:04:00	4011.34	4015.57	4010.98	4015.19	347	0	24
2026.06.25	18:05:00	4015.21	4019.19	4014.23	4015.29	526	0	24
2026.06.25	18:06:00	4015.18	4018.58	4015.09	4017.60	438	0	24
2026.06.25	18:07:00	4017.57	4020.45	4017.29	4018.88	415	0	24
2026.06.25	18:08:00	4018.89	4019.98	4017.52	4018.51	357	0	24
2026.06.25	18:09:00	4018.46	4019.52	4015.43	4016.78	398	0	24
2026.06.25	18:10:00	4016.78	4017.19	4014.33	4015.13	426	0	24
2026.06.25	18:11:00	4015.13	4015.19	4007.39	4007.43	467	0	24
2026.06.25	18:12:00	4007.41	4009.12	4004.91	4005.73	480	0	24
2026.06.25	18:13:00	4005.73	4008.03	4005.69	4007.06	494	0	24
2026.06.25	18:14:00	4007.01	4008.51	4005.77	4007.97	469	0	26
2026.06.25	18:15:00	4007.91	4010.57	4005.83	4010.16	490	0	24
2026.06.25	18:16:00	4010.21	4011.94	4009.26	4010.33	453	0	24
2026.06.25	18:17:00	4010.32	4012.80	4009.46	4011.80	475	0	24
2026.06.25	18:18:00	4011.77	4015.31	4009.99	4013.26	497	0	25
2026.06.25	18:19:00	4013.27	4015.69	4012.11	4015.05	379	0	24
2026.06.25	18:20:00	4015.08	4015.29	4012.55	4013.60	382	0	24
2026.06.25	18:21:00	4013.65	4027.28	4013.10	4026.21	533	0	24
2026.06.25	18:22:00	4026.22	4040.52	4025.23	4033.72	582	0	24
2026.06.25	18:23:00	4033.64	4037.86	4030.04	4032.18	548	0	24
2026.06.25	18:24:00	4032.24	4039.40	4030.65	4037.83	543	0	24
2026.06.25	18:25:00	4037.88	4038.09	4033.57	4034.78	518	0	24
2026.06.25	18:26:00	4034.81	4035.22	4030.77	4031.46	492	0	26
2026.06.25	18:27:00	4031.44	4033.34	4029.88	4030.34	473	0	24
2026.06.25	18:28:00	4030.45	4030.97	4027.91	4030.37	466	0	24
2026.06.25	18:29:00	4030.41	4030.91	4025.97	4026.99	397	0	24
2026.06.25	18:30:00	4026.94	4028.16	4024.84	4025.88	500	0	24
2026.06.25	18:31:00	4025.92	4028.47	4025.11	4027.53	418	0	24
2026.06.25	18:32:00	4027.46	4028.48	4026.47	4028.26	434	0	24
2026.06.25	18:33:00	4028.24	4028.24	4024.81	4025.71	420	0	24
2026.06.25	18:34:00	4025.65	4025.82	4021.85	4022.21	427	0	24
2026.06.25	18:35:00	4022.18	4026.95	4021.88	4026.02	455	0	24
2026.06.25	18:36:00	4026.10	4026.74	4024.35	4025.37	342	0	26
2026.06.25	18:37:00	4025.35	4029.66	4025.22	4027.92	447	0	25
2026.06.25	18:38:00	4027.93	4030.82	4027.79	4030.79	336	0	24
2026.06.25	18:39:00	4030.79	4030.79	4028.54	4028.59	327	0	24
2026.06.25	18:40:00	4028.57	4029.22	4026.47	4027.63	346	0	25
2026.06.25	18:41:00	4027.61	4030.60	4027.01	4029.28	341	0	24
2026.06.25	18:42:00	4029.27	4029.82	4028.20	4029.23	331	0	26
2026.06.25	18:43:00	4029.09	4030.50	4027.68	4028.63	347	0	24
2026.06.25	18:44:00	4028.63	4029.18	4027.69	4027.70	314	0	24
2026.06.25	18:45:00	4027.70	4030.27	4026.86	4029.46	401	0	24
2026.06.25	18:46:00	4029.47	4033.43	4028.77	4031.94	483	0	24
2026.06.25	18:47:00	4031.90	4036.87	4031.28	4036.42	417	0	24
2026.06.25	18:48:00	4036.41	4036.55	4028.50	4029.45	511	0	24
2026.06.25	18:49:00	4029.43	4031.60	4028.98	4031.60	343	0	25
2026.06.25	18:50:00	4031.68	4032.43	4030.42	4032.14	387	0	26
2026.06.25	18:51:00	4032.17	4039.12	4032.10	4037.52	463	0	24
2026.06.25	18:52:00	4037.45	4039.58	4036.68	4038.57	432	0	24
2026.06.25	18:53:00	4038.62	4040.83	4036.29	4039.71	474	0	24
2026.06.25	18:54:00	4039.74	4041.44	4037.69	4038.29	413	0	24
